,Emergence,SIA,summed_probabilities,numSIA
2150,RDC-EQT-1,NGA-2016-018,0,38
2151,RDC-EQT-1,NGA-2016-019,0,39
2152,RDC-EQT-1,NGA-2016-021,0,40
2153,RDC-EQT-1,NGA-2016-024,0,41
2154,RDC-EQT-1,NGA-2016-025,0,42
2155,RDC-EQT-1,NGA-2016-034,0,43
2156,RDC-EQT-1,NGA-2017-020,0,44
2157,RDC-EQT-1,NGA-2017-021,0,45
2158,RDC-EQT-1,NGA-2017-024,0,46
2159,RDC-EQT-1,NGA-2018-012,0,47
2160,RDC-EQT-1,NGA-2018-014,0,48
2161,RDC-EQT-1,NGA-2018-017,0,49
2162,RDC-EQT-1,NGA-2018-018,0,50
2163,RDC-EQT-1,NGA-2018-019,0,51
2164,RDC-EQT-1,NGA-2018-020,0,52
2165,RDC-EQT-1,NGA-2018-022,0,53
2166,RDC-EQT-1,NGA-2018-023,0,54
2167,RDC-EQT-1,NGA-2018-025,0,55
2168,RDC-EQT-1,NGA-2019-004,0,56
2169,RDC-EQT-1,NGA-2019-007,0,57
2170,RDC-EQT-1,NGA-2019-019,0,58
2171,RDC-EQT-1,NGA-2019-024,0,59
2172,RDC-EQT-1,SDN-2016-001,0,60
2173,RDC-EQT-1,SOM-2017-011,0,61
2174,RDC-EQT-1,SOM-2018-004,0,62
2175,RDC-EQT-1,SOM-2018-007,0,63
2176,RDC-EQT-1,SOM-2018-008,0,64
2177,RDC-EQT-1,SOM-2018-009,0,65
2178,RDC-EQT-1,SOM-2018-011,0,66
2179,RDC-HKA-1,CAF-2019-005,0,1
2180,RDC-HKA-1,COD-2016-001,0,2
2181,RDC-HKA-1,COD-2017-006,0.006875,3
2182,RDC-HKA-1,COD-2017-007,0.011025,4
2183,RDC-HKA-1,COD-2017-009,0.041775,5
2184,RDC-HKA-1,COD-2017-011,0.2041,6
2185,RDC-HKA-1,COD-2017-014,0.23645,7
2186,RDC-HKA-1,COD-2018-005,0.217425,8
2187,RDC-HKA-1,COD-2018-009,0.2426,9
2188,RDC-HKA-1,COD-2018-010,0.03975,10
2189,RDC-HKA-1,COD-2018-011,0,11
2190,RDC-HKA-1,COD-2018-013,0,12
2191,RDC-HKA-1,COD-2018-014,0,13
2192,RDC-HKA-1,COD-2018-015,0,14
2193,RDC-HKA-1,COD-2018-016,0,15
2194,RDC-HKA-1,COD-2018-017,0,16
2195,RDC-HKA-1,COD-2019-003,0,17
2196,RDC-HKA-1,COD-2019-012,0,18
2197,RDC-HKA-1,COD-2019-013,0,19
2198,RDC-HKA-1,COD-2019-015,0,20
2199,RDC-HKA-1,COD-2019-016,0,21
2200,RDC-HKA-1,COG-2016-005,0,22
2201,RDC-HKA-1,ETH-2016-002,0,23
2202,RDC-HKA-1,ETH-2018-003,0,24
2203,RDC-HKA-1,ETH-2018-004,0,25
2204,RDC-HKA-1,KEN-2018-003,0,26
2205,RDC-HKA-1,KEN-2018-004,0,27
2206,RDC-HKA-1,MOZ-2017-002,0,28
2207,RDC-HKA-1,MOZ-2019-001,0,29
2208,RDC-HKA-1,MOZ-2019-002,0,30
2209,RDC-HKA-1,MOZ-2019-003,0,31
2210,RDC-HKA-1,MOZ-2019-004,0,32
2211,RDC-HKA-1,NER-2016-001,0,33
2212,RDC-HKA-1,NER-2017-012,0,34
2213,RDC-HKA-1,NER-2018-005,0,35
2214,RDC-HKA-1,NER-2018-006,0,36
2215,RDC-HKA-1,NER-2018-008,0,37
2216,RDC-HKA-1,NGA-2016-018,0,38
2217,RDC-HKA-1,NGA-2016-019,0,39
2218,RDC-HKA-1,NGA-2016-021,0,40
2219,RDC-HKA-1,NGA-2016-024,0,41
2220,RDC-HKA-1,NGA-2016-025,0,42
2221,RDC-HKA-1,NGA-2016-034,0,43
2222,RDC-HKA-1,NGA-2017-020,0,44
2223,RDC-HKA-1,NGA-2017-021,0,45
2224,RDC-HKA-1,NGA-2017-024,0,46
2225,RDC-HKA-1,NGA-2018-012,0,47
2226,RDC-HKA-1,NGA-2018-014,0,48
2227,RDC-HKA-1,NGA-2018-017,0,49
2228,RDC-HKA-1,NGA-2018-018,0,50
2229,RDC-HKA-1,NGA-2018-019,0,51
2230,RDC-HKA-1,NGA-2018-020,0,52
2231,RDC-HKA-1,NGA-2018-022,0,53
2232,RDC-HKA-1,NGA-2018-023,0,54
2233,RDC-HKA-1,NGA-2018-025,0,55
2234,RDC-HKA-1,NGA-2019-004,0,56
2235,RDC-HKA-1,NGA-2019-007,0,57
2236,RDC-HKA-1,NGA-2019-019,0,58
2237,RDC-HKA-1,NGA-2019-024,0,59
2238,RDC-HKA-1,SDN-2016-001,0,60
2239,RDC-HKA-1,SOM-2017-011,0,61
2240,RDC-HKA-1,SOM-2018-004,0,62
2241,RDC-HKA-1,SOM-2018-007,0,63
2242,RDC-HKA-1,SOM-2018-008,0,64
2243,RDC-HKA-1,SOM-2018-009,0,65
2244,RDC-HKA-1,SOM-2018-011,0,66
2245,RDC-HLO-2,CAF-2019-005,0,1
2246,RDC-HLO-2,COD-2016-001,0,2
2247,RDC-HLO-2,COD-2017-006,0,3
2248,RDC-HLO-2,COD-2017-007,5.00E-05,4
2249,RDC-HLO-2,COD-2017-009,1.00E-04,5
2250,RDC-HLO-2,COD-2017-011,0.007475,6
2251,RDC-HLO-2,COD-2017-014,0.012425,7
2252,RDC-HLO-2,COD-2018-005,0.3097,8
2253,RDC-HLO-2,COD-2018-009,0.05385,9
2254,RDC-HLO-2,COD-2018-010,0.549225,10
2255,RDC-HLO-2,COD-2018-011,0,11
2256,RDC-HLO-2,COD-2018-013,0.047125,12
2257,RDC-HLO-2,COD-2018-014,0,13
2258,RDC-HLO-2,COD-2018-015,0,14
2259,RDC-HLO-2,COD-2018-016,0.02005,15
2260,RDC-HLO-2,COD-2018-017,0,16
2261,RDC-HLO-2,COD-2019-003,0,17
2262,RDC-HLO-2,COD-2019-012,0,18
2263,RDC-HLO-2,COD-2019-013,0,19
2264,RDC-HLO-2,COD-2019-015,0,20
2265,RDC-HLO-2,COD-2019-016,0,21
2266,RDC-HLO-2,COG-2016-005,0,22
2267,RDC-HLO-2,ETH-2016-002,0,23
2268,RDC-HLO-2,ETH-2018-003,0,24
2269,RDC-HLO-2,ETH-2018-004,0,25
2270,RDC-HLO-2,KEN-2018-003,0,26
2271,RDC-HLO-2,KEN-2018-004,0,27
2272,RDC-HLO-2,MOZ-2017-002,0,28
2273,RDC-HLO-2,MOZ-2019-001,0,29
2274,RDC-HLO-2,MOZ-2019-002,0,30
2275,RDC-HLO-2,MOZ-2019-003,0,31
2276,RDC-HLO-2,MOZ-2019-004,0,32
2277,RDC-HLO-2,NER-2016-001,0,33
2278,RDC-HLO-2,NER-2017-012,0,34
2279,RDC-HLO-2,NER-2018-005,0,35
2280,RDC-HLO-2,NER-2018-006,0,36
2281,RDC-HLO-2,NER-2018-008,0,37
2282,RDC-HLO-2,NGA-2016-018,0,38
2283,RDC-HLO-2,NGA-2016-019,0,39
2284,RDC-HLO-2,NGA-2016-021,0,40
2285,RDC-HLO-2,NGA-2016-024,0,41
2286,RDC-HLO-2,NGA-2016-025,0,42
2287,RDC-HLO-2,NGA-2016-034,0,43
2288,RDC-HLO-2,NGA-2017-020,0,44
2289,RDC-HLO-2,NGA-2017-021,0,45
2290,RDC-HLO-2,NGA-2017-024,0,46
2291,RDC-HLO-2,NGA-2018-012,0,47
2292,RDC-HLO-2,NGA-2018-014,0,48
2293,RDC-HLO-2,NGA-2018-017,0,49
2294,RDC-HLO-2,NGA-2018-018,0,50
2295,RDC-HLO-2,NGA-2018-019,0,51
2296,RDC-HLO-2,NGA-2018-020,0,52
2297,RDC-HLO-2,NGA-2018-022,0,53
2298,RDC-HLO-2,NGA-2018-023,0,54
2299,RDC-HLO-2,NGA-2018-025,0,55
2300,RDC-HLO-2,NGA-2019-004,0,56
2301,RDC-HLO-2,NGA-2019-007,0,57
2302,RDC-HLO-2,NGA-2019-019,0,58
2303,RDC-HLO-2,NGA-2019-024,0,59
2304,RDC-HLO-2,SDN-2016-001,0,60
2305,RDC-HLO-2,SOM-2017-011,0,61
2306,RDC-HLO-2,SOM-2018-004,0,62
2307,RDC-HLO-2,SOM-2018-007,0,63
2308,RDC-HLO-2,SOM-2018-008,0,64
2309,RDC-HLO-2,SOM-2018-009,0,65
2310,RDC-HLO-2,SOM-2018-011,0,66
2311,RDC-KAS-1,CAF-2019-005,0,1
2312,RDC-KAS-1,COD-2016-001,0,2
2313,RDC-KAS-1,COD-2017-006,0,3
2314,RDC-KAS-1,COD-2017-007,0,4
2315,RDC-KAS-1,COD-2017-009,2.50E-05,5
2316,RDC-KAS-1,COD-2017-011,8.00E-04,6
2317,RDC-KAS-1,COD-2017-014,0.00175,7
2318,RDC-KAS-1,COD-2018-005,0.1238,8
2319,RDC-KAS-1,COD-2018-009,0.005225,9
2320,RDC-KAS-1,COD-2018-010,0.195975,10
2321,RDC-KAS-1,COD-2018-011,0.000825,11
2322,RDC-KAS-1,COD-2018-013,0.4654,12
2323,RDC-KAS-1,COD-2018-014,0.000675,13
2324,RDC-KAS-1,COD-2018-015,0.000525,14
2325,RDC-KAS-1,COD-2018-016,0.205,15
2326,RDC-KAS-1,COD-2018-017,0,16
2327,RDC-KAS-1,COD-2019-003,0,17
2328,RDC-KAS-1,COD-2019-012,0,18
2329,RDC-KAS-1,COD-2019-013,0,19
2330,RDC-KAS-1,COD-2019-015,0,20
2331,RDC-KAS-1,COD-2019-016,0,21
2332,RDC-KAS-1,COG-2016-005,0,22
2333,RDC-KAS-1,ETH-2016-002,0,23
2334,RDC-KAS-1,ETH-2018-003,0,24
2335,RDC-KAS-1,ETH-2018-004,0,25
2336,RDC-KAS-1,KEN-2018-003,0,26
2337,RDC-KAS-1,KEN-2018-004,0,27
2338,RDC-KAS-1,MOZ-2017-002,0,28
2339,RDC-KAS-1,MOZ-2019-001,0,29
2340,RDC-KAS-1,MOZ-2019-002,0,30
2341,RDC-KAS-1,MOZ-2019-003,0,31
2342,RDC-KAS-1,MOZ-2019-004,0,32
2343,RDC-KAS-1,NER-2016-001,0,33
2344,RDC-KAS-1,NER-2017-012,0,34
2345,RDC-KAS-1,NER-2018-005,0,35
2346,RDC-KAS-1,NER-2018-006,0,36
2347,RDC-KAS-1,NER-2018-008,0,37
2348,RDC-KAS-1,NGA-2016-018,0,38
2349,RDC-KAS-1,NGA-2016-019,0,39
2350,RDC-KAS-1,NGA-2016-021,0,40
2351,RDC-KAS-1,NGA-2016-024,0,41
2352,RDC-KAS-1,NGA-2016-025,0,42
2353,RDC-KAS-1,NGA-2016-034,0,43
2354,RDC-KAS-1,NGA-2017-020,0,44
2355,RDC-KAS-1,NGA-2017-021,0,45
2356,RDC-KAS-1,NGA-2017-024,0,46
2357,RDC-KAS-1,NGA-2018-012,0,47
2358,RDC-KAS-1,NGA-2018-014,0,48
2359,RDC-KAS-1,NGA-2018-017,0,49
2360,RDC-KAS-1,NGA-2018-018,0,50
2361,RDC-KAS-1,NGA-2018-019,0,51
2362,RDC-KAS-1,NGA-2018-020,0,52
2363,RDC-KAS-1,NGA-2018-022,0,53
2364,RDC-KAS-1,NGA-2018-023,0,54
2365,RDC-KAS-1,NGA-2018-025,0,55
2366,RDC-KAS-1,NGA-2019-004,0,56
2367,RDC-KAS-1,NGA-2019-007,0,57
2368,RDC-KAS-1,NGA-2019-019,0,58
2369,RDC-KAS-1,NGA-2019-024,0,59
2370,RDC-KAS-1,SDN-2016-001,0,60
2371,RDC-KAS-1,SOM-2017-011,0,61
2372,RDC-KAS-1,SOM-2018-004,0,62
2373,RDC-KAS-1,SOM-2018-007,0,63
2374,RDC-KAS-1,SOM-2018-008,0,64
2375,RDC-KAS-1,SOM-2018-009,0,65
2376,RDC-KAS-1,SOM-2018-011,0,66
2377,RDC-KAS-2,CAF-2019-005,0,1
2378,RDC-KAS-2,COD-2016-001,0,2
2379,RDC-KAS-2,COD-2017-006,0,3
2380,RDC-KAS-2,COD-2017-007,0,4
2381,RDC-KAS-2,COD-2017-009,2.50E-05,5
2382,RDC-KAS-2,COD-2017-011,0.000675,6
2383,RDC-KAS-2,COD-2017-014,7.00E-04,7
2384,RDC-KAS-2,COD-2018-005,0.063625,8
2385,RDC-KAS-2,COD-2018-009,0.0032,9
2386,RDC-KAS-2,COD-2018-010,0.1176,10
2387,RDC-KAS-2,COD-2018-011,0.000475,11
2388,RDC-KAS-2,COD-2018-013,0.512275,12
2389,RDC-KAS-2,COD-2018-014,0.00055,13
2390,RDC-KAS-2,COD-2018-015,0.00045,14
2391,RDC-KAS-2,COD-2018-016,0.300425,15
2392,RDC-KAS-2,COD-2018-017,0,16
2393,RDC-KAS-2,COD-2019-003,0,17
2394,RDC-KAS-2,COD-2019-012,0,18
2395,RDC-KAS-2,COD-2019-013,0,19
2396,RDC-KAS-2,COD-2019-015,0,20
2397,RDC-KAS-2,COD-2019-016,0,21
2398,RDC-KAS-2,COG-2016-005,0,22
2399,RDC-KAS-2,ETH-2016-002,0,23
2400,RDC-KAS-2,ETH-2018-003,0,24
2401,RDC-KAS-2,ETH-2018-004,0,25
2402,RDC-KAS-2,KEN-2018-003,0,26
2403,RDC-KAS-2,KEN-2018-004,0,27
2404,RDC-KAS-2,MOZ-2017-002,0,28
2405,RDC-KAS-2,MOZ-2019-001,0,29
2406,RDC-KAS-2,MOZ-2019-002,0,30
2407,RDC-KAS-2,MOZ-2019-003,0,31
2408,RDC-KAS-2,MOZ-2019-004,0,32
2409,RDC-KAS-2,NER-2016-001,0,33
2410,RDC-KAS-2,NER-2017-012,0,34
2411,RDC-KAS-2,NER-2018-005,0,35
2412,RDC-KAS-2,NER-2018-006,0,36
2413,RDC-KAS-2,NER-2018-008,0,37
2414,RDC-KAS-2,NGA-2016-018,0,38
2415,RDC-KAS-2,NGA-2016-019,0,39
2416,RDC-KAS-2,NGA-2016-021,0,40
2417,RDC-KAS-2,NGA-2016-024,0,41
2418,RDC-KAS-2,NGA-2016-025,0,42
2419,RDC-KAS-2,NGA-2016-034,0,43
2420,RDC-KAS-2,NGA-2017-020,0,44
2421,RDC-KAS-2,NGA-2017-021,0,45
2422,RDC-KAS-2,NGA-2017-024,0,46
2423,RDC-KAS-2,NGA-2018-012,0,47
2424,RDC-KAS-2,NGA-2018-014,0,48
2425,RDC-KAS-2,NGA-2018-017,0,49
2426,RDC-KAS-2,NGA-2018-018,0,50
2427,RDC-KAS-2,NGA-2018-019,0,51
2428,RDC-KAS-2,NGA-2018-020,0,52
2429,RDC-KAS-2,NGA-2018-022,0,53
2430,RDC-KAS-2,NGA-2018-023,0,54
2431,RDC-KAS-2,NGA-2018-025,0,55
2432,RDC-KAS-2,NGA-2019-004,0,56
2433,RDC-KAS-2,NGA-2019-007,0,57
2434,RDC-KAS-2,NGA-2019-019,0,58
2435,RDC-KAS-2,NGA-2019-024,0,59
2436,RDC-KAS-2,SDN-2016-001,0,60
2437,RDC-KAS-2,SOM-2017-011,0,61
2438,RDC-KAS-2,SOM-2018-004,0,62
2439,RDC-KAS-2,SOM-2018-007,0,63
2440,RDC-KAS-2,SOM-2018-008,0,64
2441,RDC-KAS-2,SOM-2018-009,0,65
2442,RDC-KAS-2,SOM-2018-011,0,66
2443,RDC-KAS-3,CAF-2019-005,0,1
2444,RDC-KAS-3,COD-2016-001,0,2
2445,RDC-KAS-3,COD-2017-006,5.00E-05,3
2446,RDC-KAS-3,COD-2017-007,0,4
2447,RDC-KAS-3,COD-2017-009,1.00E-04,5
2448,RDC-KAS-3,COD-2017-011,0.004225,6
2449,RDC-KAS-3,COD-2017-014,0.005275,7
2450,RDC-KAS-3,COD-2018-005,0.147775,8
2451,RDC-KAS-3,COD-2018-009,0.00715,9
2452,RDC-KAS-3,COD-2018-010,0.175475,10
2453,RDC-KAS-3,COD-2018-011,0.00055,11
2454,RDC-KAS-3,COD-2018-013,0.41665,12
2455,RDC-KAS-3,COD-2018-014,0.000575,13
2456,RDC-KAS-3,COD-2018-015,4.00E-04,14
2457,RDC-KAS-3,COD-2018-016,0.241775,15
2458,RDC-KAS-3,COD-2018-017,0,16
2459,RDC-KAS-3,COD-2019-003,0,17
2460,RDC-KAS-3,COD-2019-012,0,18
2461,RDC-KAS-3,COD-2019-013,0,19
2462,RDC-KAS-3,COD-2019-015,0,20
2463,RDC-KAS-3,COD-2019-016,0,21
2464,RDC-KAS-3,COG-2016-005,0,22
2465,RDC-KAS-3,ETH-2016-002,0,23
2466,RDC-KAS-3,ETH-2018-003,0,24
2467,RDC-KAS-3,ETH-2018-004,0,25
2468,RDC-KAS-3,KEN-2018-003,0,26
2469,RDC-KAS-3,KEN-2018-004,0,27
2470,RDC-KAS-3,MOZ-2017-002,0,28
2471,RDC-KAS-3,MOZ-2019-001,0,29
2472,RDC-KAS-3,MOZ-2019-002,0,30
2473,RDC-KAS-3,MOZ-2019-003,0,31
2474,RDC-KAS-3,MOZ-2019-004,0,32
2475,RDC-KAS-3,NER-2016-001,0,33
2476,RDC-KAS-3,NER-2017-012,0,34
2477,RDC-KAS-3,NER-2018-005,0,35
2478,RDC-KAS-3,NER-2018-006,0,36
2479,RDC-KAS-3,NER-2018-008,0,37
2480,RDC-KAS-3,NGA-2016-018,0,38
2481,RDC-KAS-3,NGA-2016-019,0,39
2482,RDC-KAS-3,NGA-2016-021,0,40
2483,RDC-KAS-3,NGA-2016-024,0,41
2484,RDC-KAS-3,NGA-2016-025,0,42
2485,RDC-KAS-3,NGA-2016-034,0,43
2486,RDC-KAS-3,NGA-2017-020,0,44
2487,RDC-KAS-3,NGA-2017-021,0,45
2488,RDC-KAS-3,NGA-2017-024,0,46
2489,RDC-KAS-3,NGA-2018-012,0,47
2490,RDC-KAS-3,NGA-2018-014,0,48
2491,RDC-KAS-3,NGA-2018-017,0,49
2492,RDC-KAS-3,NGA-2018-018,0,50
2493,RDC-KAS-3,NGA-2018-019,0,51
2494,RDC-KAS-3,NGA-2018-020,0,52
2495,RDC-KAS-3,NGA-2018-022,0,53
2496,RDC-KAS-3,NGA-2018-023,0,54
2497,RDC-KAS-3,NGA-2018-025,0,55
2498,RDC-KAS-3,NGA-2019-004,0,56
2499,RDC-KAS-3,NGA-2019-007,0,57
2500,RDC-KAS-3,NGA-2019-019,0,58
2501,RDC-KAS-3,NGA-2019-024,0,59
2502,RDC-KAS-3,SDN-2016-001,0,60
2503,RDC-KAS-3,SOM-2017-011,0,61
2504,RDC-KAS-3,SOM-2018-004,0,62
2505,RDC-KAS-3,SOM-2018-007,0,63
2506,RDC-KAS-3,SOM-2018-008,0,64
2507,RDC-KAS-3,SOM-2018-009,0,65
2508,RDC-KAS-3,SOM-2018-011,0,66
2509,RDC-MAN-1,CAF-2019-005,0,1
2510,RDC-MAN-1,COD-2016-001,1,2
2511,RDC-MAN-1,COD-2017-006,0,3
2512,RDC-MAN-1,COD-2017-007,0,4
2513,RDC-MAN-1,COD-2017-009,0,5
2514,RDC-MAN-1,COD-2017-011,0,6
2515,RDC-MAN-1,COD-2017-014,0,7
2516,RDC-MAN-1,COD-2018-005,0,8
2517,RDC-MAN-1,COD-2018-009,0,9
2518,RDC-MAN-1,COD-2018-010,0,10
2519,RDC-MAN-1,COD-2018-011,0,11
2520,RDC-MAN-1,COD-2018-013,0,12
2521,RDC-MAN-1,COD-2018-014,0,13
2522,RDC-MAN-1,COD-2018-015,0,14
2523,RDC-MAN-1,COD-2018-016,0,15
2524,RDC-MAN-1,COD-2018-017,0,16
2525,RDC-MAN-1,COD-2019-003,0,17
2526,RDC-MAN-1,COD-2019-012,0,18
2527,RDC-MAN-1,COD-2019-013,0,19
2528,RDC-MAN-1,COD-2019-015,0,20
2529,RDC-MAN-1,COD-2019-016,0,21
2530,RDC-MAN-1,COG-2016-005,0,22
2531,RDC-MAN-1,ETH-2016-002,0,23
2532,RDC-MAN-1,ETH-2018-003,0,24
2533,RDC-MAN-1,ETH-2018-004,0,25
2534,RDC-MAN-1,KEN-2018-003,0,26
2535,RDC-MAN-1,KEN-2018-004,0,27
2536,RDC-MAN-1,MOZ-2017-002,0,28
2537,RDC-MAN-1,MOZ-2019-001,0,29
2538,RDC-MAN-1,MOZ-2019-002,0,30
2539,RDC-MAN-1,MOZ-2019-003,0,31
2540,RDC-MAN-1,MOZ-2019-004,0,32
2541,RDC-MAN-1,NER-2016-001,0,33
2542,RDC-MAN-1,NER-2017-012,0,34
2543,RDC-MAN-1,NER-2018-005,0,35
2544,RDC-MAN-1,NER-2018-006,0,36
2545,RDC-MAN-1,NER-2018-008,0,37
2546,RDC-MAN-1,NGA-2016-018,0,38
2547,RDC-MAN-1,NGA-2016-019,0,39
2548,RDC-MAN-1,NGA-2016-021,0,40
2549,RDC-MAN-1,NGA-2016-024,0,41
2550,RDC-MAN-1,NGA-2016-025,0,42
2551,RDC-MAN-1,NGA-2016-034,0,43
2552,RDC-MAN-1,NGA-2017-020,0,44
2553,RDC-MAN-1,NGA-2017-021,0,45
2554,RDC-MAN-1,NGA-2017-024,0,46
2555,RDC-MAN-1,NGA-2018-012,0,47
2556,RDC-MAN-1,NGA-2018-014,0,48
2557,RDC-MAN-1,NGA-2018-017,0,49
2558,RDC-MAN-1,NGA-2018-018,0,50
2559,RDC-MAN-1,NGA-2018-019,0,51
2560,RDC-MAN-1,NGA-2018-020,0,52
2561,RDC-MAN-1,NGA-2018-022,0,53
2562,RDC-MAN-1,NGA-2018-023,0,54
2563,RDC-MAN-1,NGA-2018-025,0,55
2564,RDC-MAN-1,NGA-2019-004,0,56
2565,RDC-MAN-1,NGA-2019-007,0,57
2566,RDC-MAN-1,NGA-2019-019,0,58
2567,RDC-MAN-1,NGA-2019-024,0,59
2568,RDC-MAN-1,SDN-2016-001,0,60
2569,RDC-MAN-1,SOM-2017-011,0,61
2570,RDC-MAN-1,SOM-2018-004,0,62
2571,RDC-MAN-1,SOM-2018-007,0,63
2572,RDC-MAN-1,SOM-2018-008,0,64
2573,RDC-MAN-1,SOM-2018-009,0,65
2574,RDC-MAN-1,SOM-2018-011,0,66
2575,RDC-MON-1,CAF-2019-005,0,1
2576,RDC-MON-1,COD-2016-001,0.97805,2
2577,RDC-MON-1,COD-2017-006,0,3
2578,RDC-MON-1,COD-2017-007,0,4
2579,RDC-MON-1,COD-2017-009,0,5
2580,RDC-MON-1,COD-2017-011,0,6
2581,RDC-MON-1,COD-2017-014,0,7
2582,RDC-MON-1,COD-2018-005,0,8
2583,RDC-MON-1,COD-2018-009,0,9
2584,RDC-MON-1,COD-2018-010,0,10
2585,RDC-MON-1,COD-2018-011,0,11
2586,RDC-MON-1,COD-2018-013,0,12
2587,RDC-MON-1,COD-2018-014,0,13
2588,RDC-MON-1,COD-2018-015,0,14
2589,RDC-MON-1,COD-2018-016,0,15
2590,RDC-MON-1,COD-2018-017,0,16
2591,RDC-MON-1,COD-2019-003,0,17
2592,RDC-MON-1,COD-2019-012,0,18
2593,RDC-MON-1,COD-2019-013,0,19
2594,RDC-MON-1,COD-2019-015,0,20
2595,RDC-MON-1,COD-2019-016,0,21
2596,RDC-MON-1,COG-2016-005,0.0219,22
2597,RDC-MON-1,ETH-2016-002,0,23
2598,RDC-MON-1,ETH-2018-003,0,24
2599,RDC-MON-1,ETH-2018-004,0,25
2600,RDC-MON-1,KEN-2018-003,0,26
2601,RDC-MON-1,KEN-2018-004,0,27
2602,RDC-MON-1,MOZ-2017-002,0,28
2603,RDC-MON-1,MOZ-2019-001,0,29
2604,RDC-MON-1,MOZ-2019-002,0,30
2605,RDC-MON-1,MOZ-2019-003,0,31
2606,RDC-MON-1,MOZ-2019-004,0,32
2607,RDC-MON-1,NER-2016-001,0,33
2608,RDC-MON-1,NER-2017-012,0,34
2609,RDC-MON-1,NER-2018-005,0,35
2610,RDC-MON-1,NER-2018-006,0,36
2611,RDC-MON-1,NER-2018-008,0,37
2612,RDC-MON-1,NGA-2016-018,0,38
2613,RDC-MON-1,NGA-2016-019,0,39
2614,RDC-MON-1,NGA-2016-021,0,40
2615,RDC-MON-1,NGA-2016-024,0,41
2616,RDC-MON-1,NGA-2016-025,0,42
2617,RDC-MON-1,NGA-2016-034,0,43
2618,RDC-MON-1,NGA-2017-020,0,44
2619,RDC-MON-1,NGA-2017-021,0,45
2620,RDC-MON-1,NGA-2017-024,0,46
2621,RDC-MON-1,NGA-2018-012,0,47
2622,RDC-MON-1,NGA-2018-014,0,48
2623,RDC-MON-1,NGA-2018-017,0,49
2624,RDC-MON-1,NGA-2018-018,0,50
2625,RDC-MON-1,NGA-2018-019,0,51
2626,RDC-MON-1,NGA-2018-020,0,52
2627,RDC-MON-1,NGA-2018-022,0,53
2628,RDC-MON-1,NGA-2018-023,0,54
2629,RDC-MON-1,NGA-2018-025,0,55
2630,RDC-MON-1,NGA-2019-004,0,56
2631,RDC-MON-1,NGA-2019-007,0,57
2632,RDC-MON-1,NGA-2019-019,0,58
2633,RDC-MON-1,NGA-2019-024,0,59
2634,RDC-MON-1,SDN-2016-001,5.00E-05,60
2635,RDC-MON-1,SOM-2017-011,0,61
2636,RDC-MON-1,SOM-2018-004,0,62
2637,RDC-MON-1,SOM-2018-007,0,63
2638,RDC-MON-1,SOM-2018-008,0,64
2639,RDC-MON-1,SOM-2018-009,0,65
2640,RDC-MON-1,SOM-2018-011,0,66
2641,RDC-SAN-1,CAF-2019-005,0,1
2642,RDC-SAN-1,COD-2016-001,0,2
2643,RDC-SAN-1,COD-2017-006,0,3
2644,RDC-SAN-1,COD-2017-007,0,4
2645,RDC-SAN-1,COD-2017-009,0,5
2646,RDC-SAN-1,COD-2017-011,7.50E-05,6
2647,RDC-SAN-1,COD-2017-014,3.00E-04,7
2648,RDC-SAN-1,COD-2018-005,0.034525,8
2649,RDC-SAN-1,COD-2018-009,4.00E-04,9
2650,RDC-SAN-1,COD-2018-010,0.079,10
2651,RDC-SAN-1,COD-2018-011,2.50E-05,11
2652,RDC-SAN-1,COD-2018-013,0.52875,12
2653,RDC-SAN-1,COD-2018-014,5.00E-05,13
2654,RDC-SAN-1,COD-2018-015,0,14
2655,RDC-SAN-1,COD-2018-016,0.356875,15
2656,RDC-SAN-1,COD-2018-017,0,16
2657,RDC-SAN-1,COD-2019-003,0,17
2658,RDC-SAN-1,COD-2019-012,0,18
2659,RDC-SAN-1,COD-2019-013,0,19
2660,RDC-SAN-1,COD-2019-015,0,20
2661,RDC-SAN-1,COD-2019-016,0,21
2662,RDC-SAN-1,COG-2016-005,0,22
2663,RDC-SAN-1,ETH-2016-002,0,23
2664,RDC-SAN-1,ETH-2018-003,0,24
2665,RDC-SAN-1,ETH-2018-004,0,25
2666,RDC-SAN-1,KEN-2018-003,0,26
2667,RDC-SAN-1,KEN-2018-004,0,27
2668,RDC-SAN-1,MOZ-2017-002,0,28
2669,RDC-SAN-1,MOZ-2019-001,0,29
2670,RDC-SAN-1,MOZ-2019-002,0,30
2671,RDC-SAN-1,MOZ-2019-003,0,31
2672,RDC-SAN-1,MOZ-2019-004,0,32
2673,RDC-SAN-1,NER-2016-001,0,33
2674,RDC-SAN-1,NER-2017-012,0,34
2675,RDC-SAN-1,NER-2018-005,0,35
2676,RDC-SAN-1,NER-2018-006,0,36
2677,RDC-SAN-1,NER-2018-008,0,37
2678,RDC-SAN-1,NGA-2016-018,0,38
2679,RDC-SAN-1,NGA-2016-019,0,39
2680,RDC-SAN-1,NGA-2016-021,0,40
2681,RDC-SAN-1,NGA-2016-024,0,41
2682,RDC-SAN-1,NGA-2016-025,0,42
2683,RDC-SAN-1,NGA-2016-034,0,43
2684,RDC-SAN-1,NGA-2017-020,0,44
2685,RDC-SAN-1,NGA-2017-021,0,45
2686,RDC-SAN-1,NGA-2017-024,0,46
2687,RDC-SAN-1,NGA-2018-012,0,47
